"id"	"name"	"long"	"lat"	"ville"	"feature"	"value"
"5304921647"	"École Grecque"	2.2841886	48.7671448	"Paris"	"amenity"	"school"
"5306914535"	"École maternelle D'Estienne-d'Orves"	2.4625457	48.8898803	"Paris"	"amenity"	"school"
"5306914564"	"Collège privé Sainte-Marie La Croix"	2.2997209	48.7538647	"Paris"	"amenity"	"school"
"5306914565"	"Lycée général et technologique privé Sainte-Marie La Croix"	2.2997797	48.7539412	"Paris"	"amenity"	"school"
"5314873922"	"Collège Victor Schoelcher"	2.6583572	48.8342685	"Paris"	"amenity"	"school"
"5316431678"	"Ecole maternelle Blaise Pascal"	2.4021285	48.7828288	"Paris"	"amenity"	"school"
"5316431679"	"Ecole primaire Blaise Pascal"	2.4042635	48.7832141	"Paris"	"amenity"	"school"
"5340424717"	NA	2.2830671	48.8270068	"Paris"	"amenity"	"school"
"5357837863"	"Faculté des Métiers"	2.2684831	48.725271	"Paris"	"amenity"	"school"
"5364770024"	NA	2.3427214	48.8886199	"Paris"	"amenity"	"school"
"5375284251"	NA	2.3172697	48.7837637	"Paris"	"amenity"	"school"
"5375284253"	NA	2.319243	48.7836188	"Paris"	"amenity"	"school"
"5375284255"	NA	2.319879	48.7833921	"Paris"	"amenity"	"school"
"5422621433"	"Helen Doron English"	2.3017834	48.8424628	"Paris"	"amenity"	"school"
"5426778021"	"École maternelle Vieille Mer"	2.376964	48.9387603	"Paris"	"amenity"	"school"
"5426778121"	"École maternelle  La Lison"	2.3559025	48.9121312	"Paris"	"amenity"	"school"
"5426778221"	"École élémentaire Aimé Césaire"	2.3558342	48.9123136	"Paris"	"amenity"	"school"
"5435526848"	"École Maternelle Victir Hugo"	2.363367	48.7097227	"Paris"	"amenity"	"school"
"5435526851"	"Annexe École Maternelle Victir Hugo"	2.3626978	48.7096729	"Paris"	"amenity"	"school"
"5448002449"	"La Maison des Enfants"	2.4493868	48.8349995	"Paris"	"amenity"	"school"
"5452134842"	"École primaire Notre-Dame des vertus"	2.3827657	48.9157537	"Paris"	"amenity"	"school"
"5471459419"	"École Maternelle Lucie Aubrac"	2.4323425	48.9873144	"Paris"	"amenity"	"school"
"5485415258"	NA	2.3813369	48.8875908	"Paris"	"amenity"	"school"
"5496062889"	"Ecole élémentaire publique Fabien"	2.4546488	48.8741807	"Paris"	"amenity"	"school"
"5496076467"	"Groupe Scolaire de la Boissière"	2.4667683	48.8779589	"Paris"	"amenity"	"school"
"5496076479"	"Ecole Eugénie Cotton"	2.4682118	48.8766282	"Paris"	"amenity"	"school"
"5516146524"	NA	2.2420716	48.8813851	"Paris"	"amenity"	"school"
"5516421815"	NA	2.2408168	48.8811894	"Paris"	"amenity"	"school"
"5516421818"	NA	2.2409723	48.8811083	"Paris"	"amenity"	"school"
"5516466386"	NA	2.2406802	48.8808094	"Paris"	"amenity"	"school"
"5516466387"	NA	2.2405382	48.8807535	"Paris"	"amenity"	"school"
"5520270052"	NA	2.2410475	48.8808121	"Paris"	"amenity"	"school"
"5523521976"	NA	2.2419033	48.8815746	"Paris"	"amenity"	"school"
"5523521977"	NA	2.2420076	48.8816523	"Paris"	"amenity"	"school"
"5584425022"	NA	2.2553403	48.733868	"Paris"	"amenity"	"school"
"5586291082"	"Inspection de la circonscription de Lognes"	2.6531577	48.8351522	"Paris"	"amenity"	"school"
"5586291083"	"Inspection de la circonscription de Champs sur Marne"	2.6532527	48.8352148	"Paris"	"amenity"	"school"
"5649213725"	NA	2.306052	48.8261545	"Paris"	"amenity"	"school"
"5649407125"	"Carrefour City"	2.2488917	48.8355473	"Paris"	"amenity"	"school"
"5656053957"	"Lycée professionel Daniel Balavoine"	2.2722298	48.9199348	"Paris"	"amenity"	"school"
"258072686"	NA	2.3295614	48.8479947	"Paris"	"amenity"	"university"
"310984922"	NA	2.325646	48.7862622	"Paris"	"amenity"	"university"
"338489633"	NA	2.3546293	48.8669764	"Paris"	"amenity"	"university"
"344479998"	"Bâtiment d'économie"	2.4497155	48.7884645	"Paris"	"amenity"	"university"
"469349357"	"IUFM - 2e degré, formation continue"	2.4567411	48.7847936	"Paris"	"amenity"	"university"
"469389403"	"IUFM - Second Degré"	2.446193	48.7966272	"Paris"	"amenity"	"university"
"481322340"	"Faculté Jean Monnet"	2.2850761	48.7818521	"Paris"	"amenity"	"university"
"482535540"	NA	2.3418066	48.8502676	"Paris"	"amenity"	"university"
"482535543"	NA	2.3405774	48.8511154	"Paris"	"amenity"	"university"
"561303566"	"IUT Créteil - Site Vitry"	2.3749352	48.7765818	"Paris"	"amenity"	"university"
"703217390"	NA	2.3424591	48.8448038	"Paris"	"amenity"	"university"
"703217452"	NA	2.3422362	48.8444242	"Paris"	"amenity"	"university"
"703723304"	NA	2.344898	48.8438812	"Paris"	"amenity"	"university"
"703723319"	NA	2.342294	48.844099	"Paris"	"amenity"	"university"
"703729734"	NA	2.3444751	48.8430417	"Paris"	"amenity"	"university"
"703729879"	NA	2.3435166	48.8425775	"Paris"	"amenity"	"university"
"704469110"	NA	2.3480708	48.8400696	"Paris"	"amenity"	"university"
"704469144"	NA	2.3489945	48.8403639	"Paris"	"amenity"	"university"
"704469145"	NA	2.3475633	48.8398511	"Paris"	"amenity"	"university"
"704469170"	NA	2.3488657	48.8392728	"Paris"	"amenity"	"university"
"704476529"	NA	2.3447506	48.8490969	"Paris"	"amenity"	"university"
"704476842"	NA	2.3455482	48.8490999	"Paris"	"amenity"	"university"
"704476902"	NA	2.346219	48.848612	"Paris"	"amenity"	"university"
"705252962"	NA	2.3626453	48.8530291	"Paris"	"amenity"	"university"
"705253166"	NA	2.3629564	48.8529137	"Paris"	"amenity"	"university"
"706315598"	NA	2.355626	48.8675117	"Paris"	"amenity"	"university"
"706315646"	NA	2.3562099	48.8673793	"Paris"	"amenity"	"university"
"706315684"	NA	2.3557254	48.8674892	"Paris"	"amenity"	"university"
"706315694"	NA	2.3564702	48.8673207	"Paris"	"amenity"	"university"
"706315712"	NA	2.3551985	48.8676059	"Paris"	"amenity"	"university"
"706315737"	NA	2.3563423	48.8673495	"Paris"	"amenity"	"university"
"706315782"	NA	2.3553756	48.8675661	"Paris"	"amenity"	"university"
"706315807"	NA	2.3565704	48.8672981	"Paris"	"amenity"	"university"
"706315833"	NA	2.3552989	48.8675844	"Paris"	"amenity"	"university"
"706315843"	NA	2.355911	48.8674466	"Paris"	"amenity"	"university"
"706315896"	NA	2.35551	48.8675379	"Paris"	"amenity"	"university"
"706315934"	NA	2.3560857	48.8674073	"Paris"	"amenity"	"university"
"706315961"	NA	2.3566602	48.8672612	"Paris"	"amenity"	"university"
"707688360"	NA	2.3564651	48.8659418	"Paris"	"amenity"	"university"
"707765065"	NA	2.3571124	48.8662472	"Paris"	"amenity"	"university"
"708684516"	NA	2.3407729	48.8512297	"Paris"	"amenity"	"university"
"708684517"	NA	2.3419589	48.8505961	"Paris"	"amenity"	"university"
"708684519"	NA	2.339884	48.8511575	"Paris"	"amenity"	"university"
"708684530"	NA	2.340093	48.8519105	"Paris"	"amenity"	"university"
"708684534"	NA	2.3403902	48.8512353	"Paris"	"amenity"	"university"
"708684538"	NA	2.3410079	48.8517761	"Paris"	"amenity"	"university"
"708684539"	NA	2.3408629	48.85094	"Paris"	"amenity"	"university"
"708684541"	NA	2.341734	48.8506824	"Paris"	"amenity"	"university"
"709224353"	NA	2.3623393	48.8649302	"Paris"	"amenity"	"university"
"710524396"	NA	2.3446097	48.8429693	"Paris"	"amenity"	"university"
"710524433"	NA	2.3445699	48.8426905	"Paris"	"amenity"	"university"
"710524478"	NA	2.3447631	48.8426445	"Paris"	"amenity"	"university"
"710524507"	NA	2.3449328	48.8426041	"Paris"	"amenity"	"university"
"710524541"	NA	2.3451485	48.8425528	"Paris"	"amenity"	"university"
"710648533"	NA	2.344967	48.8436776	"Paris"	"amenity"	"university"
"710648546"	NA	2.3456749	48.8440437	"Paris"	"amenity"	"university"
"710648553"	NA	2.3450344	48.8438112	"Paris"	"amenity"	"university"
"710648591"	NA	2.3457718	48.8439515	"Paris"	"amenity"	"university"
"710648605"	NA	2.3459284	48.8438023	"Paris"	"amenity"	"university"
"715339175"	NA	2.3503466	48.8460078	"Paris"	"amenity"	"university"
"715339180"	NA	2.3506135	48.8460312	"Paris"	"amenity"	"university"
"715339185"	NA	2.3507787	48.8461345	"Paris"	"amenity"	"university"
"715339188"	NA	2.3509454	48.8462513	"Paris"	"amenity"	"university"
"715339190"	NA	2.3510458	48.8463282	"Paris"	"amenity"	"university"
"715339193"	NA	2.3510315	48.846373	"Paris"	"amenity"	"university"
"715339198"	NA	2.3509324	48.8464287	"Paris"	"amenity"	"university"
"715339201"	NA	2.3508054	48.8465069	"Paris"	"amenity"	"university"
"715339203"	NA	2.3505939	48.8466371	"Paris"	"amenity"	"university"
"719025487"	NA	2.3446297	48.8494086	"Paris"	"amenity"	"university"
"719041117"	NA	2.3434058	48.8493856	"Paris"	"amenity"	"university"
"719041119"	NA	2.3435503	48.8496423	"Paris"	"amenity"	"university"
"719041133"	NA	2.3433551	48.8493103	"Paris"	"amenity"	"university"
"719041136"	"École Nationale des Chartes"	2.3429748	48.8486349	"Paris"	"amenity"	"university"
"719041159"	NA	2.3432781	48.8491732	"Paris"	"amenity"	"university"
"719041165"	NA	2.3434566	48.8494758	"Paris"	"amenity"	"university"
"719041172"	NA	2.3431246	48.8489066	"Paris"	"amenity"	"university"
"719041175"	NA	2.3433216	48.8492507	"Paris"	"amenity"	"university"
"720631755"	NA	2.3427067	48.8477588	"Paris"	"amenity"	"university"
"720631756"	NA	2.3433028	48.8475351	"Paris"	"amenity"	"university"
"720631757"	NA	2.3440024	48.8468147	"Paris"	"amenity"	"university"
"720631761"	NA	2.344453	48.8471736	"Paris"	"amenity"	"university"
"720631764"	NA	2.344415	48.8467371	"Paris"	"amenity"	"university"
"720631765"	NA	2.3437865	48.8468553	"Paris"	"amenity"	"university"
"720631766"	NA	2.3442119	48.8467753	"Paris"	"amenity"	"university"
"720631767"	NA	2.3438309	48.8472784	"Paris"	"amenity"	"university"
"720631770"	NA	2.3436974	48.84717	"Paris"	"amenity"	"university"
"720631771"	NA	2.3450742	48.8469927	"Paris"	"amenity"	"university"
"720631772"	NA	2.3448927	48.8467973	"Paris"	"amenity"	"university"
"720631773"	NA	2.3436271	48.8470415	"Paris"	"amenity"	"university"
"738448851"	NA	2.3546826	48.839355	"Paris"	"amenity"	"university"
"738448859"	NA	2.3532216	48.8403101	"Paris"	"amenity"	"university"
"738448861"	NA	2.3541156	48.8402678	"Paris"	"amenity"	"university"
"738448866"	NA	2.3536656	48.8404821	"Paris"	"amenity"	"university"
"738448873"	NA	2.3540913	48.8391246	"Paris"	"amenity"	"university"
"738448875"	NA	2.3532758	48.8402236	"Paris"	"amenity"	"university"
"738448877"	NA	2.3535966	48.8397115	"Paris"	"amenity"	"university"
"738448880"	NA	2.3539855	48.8404748	"Paris"	"amenity"	"university"
"738448886"	NA	2.3542757	48.8391752	"Paris"	"amenity"	"university"
"738448891"	NA	2.3533506	48.8401042	"Paris"	"amenity"	"university"
"738448895"	NA	2.3532855	48.8403828	"Paris"	"amenity"	"university"
"738448901"	NA	2.3534756	48.8404324	"Paris"	"amenity"	"university"
"738448903"	NA	2.3537608	48.8394493	"Paris"	"amenity"	"university"
"738448904"	NA	2.3539646	48.8391592	"Paris"	"amenity"	"university"
"738448909"	NA	2.3544509	48.8392232	"Paris"	"amenity"	"university"
"738448914"	NA	2.3534858	48.8398883	"Paris"	"amenity"	"university"
"738448927"	NA	2.3542818	48.840005	"Paris"	"amenity"	"university"
"738448930"	NA	2.3545674	48.8392552	"Paris"	"amenity"	"university"
"738448933"	NA	2.353817	48.8405216	"Paris"	"amenity"	"university"
"738448938"	NA	2.3539106	48.8392446	"Paris"	"amenity"	"university"
"738448942"	NA	2.3538339	48.8393327	"Paris"	"amenity"	"university"
"738448945"	NA	2.3536819	48.8395753	"Paris"	"amenity"	"university"
"747779073"	NA	2.3411033	48.8417902	"Paris"	"amenity"	"university"
"747779121"	NA	2.3404954	48.8419514	"Paris"	"amenity"	"university"
"763350928"	NA	2.3486335	48.8384532	"Paris"	"amenity"	"university"
"763350950"	NA	2.3485557	48.8383965	"Paris"	"amenity"	"university"
"763350966"	NA	2.348478	48.8383399	"Paris"	"amenity"	"university"
"772036299"	NA	2.328283	48.7912694	"Paris"	"amenity"	"university"
"772036329"	NA	2.3256165	48.7890282	"Paris"	"amenity"	"university"
"772036392"	NA	2.3280059	48.7911314	"Paris"	"amenity"	"university"
"772036515"	NA	2.3257488	48.7891946	"Paris"	"amenity"	"university"
"772036546"	NA	2.3306251	48.7889083	"Paris"	"amenity"	"university"
"772036722"	NA	2.3312458	48.7906988	"Paris"	"amenity"	"university"
"778306529"	NA	2.3344591	48.85641	"Paris"	"amenity"	"university"
"779121382"	NA	2.3441014	48.8184375	"Paris"	"amenity"	"university"
"779142430"	NA	2.3824972	48.8287273	"Paris"	"amenity"	"university"
"779142509"	NA	2.3810978	48.827843	"Paris"	"amenity"	"university"
"779142529"	NA	2.3830413	48.8289524	"Paris"	"amenity"	"university"
"779144012"	NA	2.3805855	48.8300413	"Paris"	"amenity"	"university"
"784363897"	NA	2.36184	48.8761929	"Paris"	"amenity"	"university"
"805759043"	NA	2.3281614	48.8453051	"Paris"	"amenity"	"university"
"805759788"	NA	2.3280673	48.8451833	"Paris"	"amenity"	"university"
"805760267"	NA	2.3281111	48.8452338	"Paris"	"amenity"	"university"
"805870762"	NA	2.3299669	48.8479939	"Paris"	"amenity"	"university"
"805871486"	NA	2.329185	48.848527	"Paris"	"amenity"	"university"
"805874269"	NA	2.3363818	48.8439425	"Paris"	"amenity"	"university"
"805875220"	NA	2.3363444	48.8434274	"Paris"	"amenity"	"university"
"805877205"	NA	2.336319	48.8430334	"Paris"	"amenity"	"university"
"805878631"	NA	2.3293486	48.8482956	"Paris"	"amenity"	"university"
"805879992"	NA	2.3302553	48.8480765	"Paris"	"amenity"	"university"
"805880743"	NA	2.3362749	48.8422923	"Paris"	"amenity"	"university"
"805881436"	NA	2.3337915	48.8433125	"Paris"	"amenity"	"university"
"805954430"	NA	2.3354027	48.8424843	"Paris"	"amenity"	"university"
"805954501"	NA	2.3361554	48.8442172	"Paris"	"amenity"	"university"
"805954588"	NA	2.3307529	48.8497013	"Paris"	"amenity"	"university"
"805954612"	NA	2.3362853	48.8442142	"Paris"	"amenity"	"university"
"805954653"	NA	2.3309125	48.8491249	"Paris"	"amenity"	"university"
"805954750"	NA	2.3307396	48.8498308	"Paris"	"amenity"	"university"
"805954764"	NA	2.3310726	48.8552695	"Paris"	"amenity"	"university"
"805954793"	NA	2.335269	48.8424878	"Paris"	"amenity"	"university"
"805954810"	NA	2.3354499	48.8426626	"Paris"	"amenity"	"university"
"805954839"	NA	2.3309062	48.855047	"Paris"	"amenity"	"university"
"805954881"	NA	2.3360724	48.8420145	"Paris"	"amenity"	"university"
"805954928"	NA	2.3312868	48.85555	"Paris"	"amenity"	"university"
"805955065"	NA	2.331675	48.8560601	"Paris"	"amenity"	"university"
"805955115"	NA	2.3360459	48.8424675	"Paris"	"amenity"	"university"
"806037209"	NA	2.3391688	48.8446923	"Paris"	"amenity"	"university"
"806037250"	NA	2.3395934	48.8454635	"Paris"	"amenity"	"university"
"806037314"	NA	2.3396851	48.8456294	"Paris"	"amenity"	"university"
"806100282"	NA	2.3376537	48.8523268	"Paris"	"amenity"	"university"
"806100312"	NA	2.3376983	48.8524386	"Paris"	"amenity"	"university"
"806100671"	NA	2.33772	48.8551724	"Paris"	"amenity"	"university"
"806114457"	NA	2.3378752	48.8525432	"Paris"	"amenity"	"university"
"806897660"	NA	2.3320687	48.8560376	"Paris"	"amenity"	"university"
"806898142"	NA	2.3323403	48.8559739	"Paris"	"amenity"	"university"
"841916814"	NA	2.3207064	48.8785081	"Paris"	"amenity"	"university"
"890208656"	NA	2.3336121	48.8994943	"Paris"	"amenity"	"university"
"914295708"	NA	2.3741546	48.8749137	"Paris"	"amenity"	"university"
"920914966"	NA	2.3464412	48.8263366	"Paris"	"amenity"	"university"
"920919733"	NA	2.3464573	48.8263857	"Paris"	"amenity"	"university"
"920923935"	NA	2.3464364	48.826282	"Paris"	"amenity"	"university"
"935488479"	NA	2.3284811	48.8543604	"Paris"	"amenity"	"university"
"935488519"	NA	2.328387	48.854141	"Paris"	"amenity"	"university"
"935488527"	NA	2.328271	48.8540557	"Paris"	"amenity"	"university"
"935488563"	NA	2.3284017	48.8543015	"Paris"	"amenity"	"university"
"960092333"	NA	2.2352356	48.8961607	"Paris"	"amenity"	"university"
"977195034"	NA	2.3582872	48.845539	"Paris"	"amenity"	"university"
"1003141725"	NA	2.2649225	48.8452464	"Paris"	"amenity"	"university"
"1004480104"	NA	2.2652709	48.8463698	"Paris"	"amenity"	"university"
"1004480405"	NA	2.2671475	48.8456692	"Paris"	"amenity"	"university"
"1004480492"	NA	2.2646206	48.8452543	"Paris"	"amenity"	"university"
"1004480501"	NA	2.2664441	48.8452802	"Paris"	"amenity"	"university"
"1004481180"	NA	2.2654535	48.8465729	"Paris"	"amenity"	"university"
"1004481362"	NA	2.2649756	48.845245	"Paris"	"amenity"	"university"
"1004482267"	NA	2.264859	48.8459101	"Paris"	"amenity"	"university"
"1004482407"	NA	2.2654005	48.8452337	"Paris"	"amenity"	"university"
"1004482763"	NA	2.2657783	48.8452238	"Paris"	"amenity"	"university"
"1004483409"	NA	2.2650631	48.8461379	"Paris"	"amenity"	"university"
"1004484061"	NA	2.2661564	48.8452138	"Paris"	"amenity"	"university"
"1015543383"	NA	2.3442363	48.8351067	"Paris"	"amenity"	"university"
"1018024972"	"École du Louvre"	2.3309365	48.8609081	"Paris"	"amenity"	"university"
"1020998505"	NA	2.3299616	48.787709	"Paris"	"amenity"	"university"
"1029841447"	NA	2.2691181	48.8417204	"Paris"	"amenity"	"university"
"1029841512"	NA	2.2690449	48.8416446	"Paris"	"amenity"	"university"
"1029897388"	NA	2.2677398	48.8419913	"Paris"	"amenity"	"university"
"1079716238"	NA	2.3446878	48.8495156	"Paris"	"amenity"	"university"
"1110391644"	NA	2.3440203	48.8445045	"Paris"	"amenity"	"university"
"1110391645"	NA	2.3448558	48.8437973	"Paris"	"amenity"	"university"
"1110391646"	NA	2.342933	48.8447367	"Paris"	"amenity"	"university"
"1134653555"	NA	2.350692	48.8465767	"Paris"	"amenity"	"university"
"1134653564"	"Collège de France - Site Ulm"	2.3458299	48.8451702	"Paris"	"amenity"	"university"
"1141395608"	NA	2.3436075	48.8446007	"Paris"	"amenity"	"university"
"1141395613"	NA	2.3449736	48.8443235	"Paris"	"amenity"	"university"
"1141395618"	NA	2.3448194	48.8443552	"Paris"	"amenity"	"university"
"1141395621"	NA	2.3438021	48.8445614	"Paris"	"amenity"	"university"
"1141395635"	NA	2.3444061	48.8444395	"Paris"	"amenity"	"university"
"1141395637"	NA	2.3430579	48.8447115	"Paris"	"amenity"	"university"
"1141395639"	NA	2.3431991	48.844683	"Paris"	"amenity"	"university"
"1141395643"	NA	2.3427184	48.8447802	"Paris"	"amenity"	"university"
"1141395649"	NA	2.344552	48.84441	"Paris"	"amenity"	"university"
"1141395650"	NA	2.3441646	48.8444876	"Paris"	"amenity"	"university"
"1141395652"	NA	2.3433959	48.8446433	"Paris"	"amenity"	"university"
"1212510096"	NA	2.3298444	48.8535568	"Paris"	"amenity"	"university"
"1212510146"	NA	2.3299189	48.853695	"Paris"	"amenity"	"university"
"1212510192"	NA	2.3284616	48.8541958	"Paris"	"amenity"	"university"
"1212510218"	NA	2.328584	48.8542857	"Paris"	"amenity"	"university"
"1281858227"	NA	2.3626639	48.8813655	"Paris"	"amenity"	"university"
"1396521140"	NA	2.3284	48.791349	"Paris"	"amenity"	"university"
"1455067329"	NA	2.3112064	48.840816	"Paris"	"amenity"	"university"
"1455067337"	NA	2.310997	48.8406582	"Paris"	"amenity"	"university"
"1455067341"	NA	2.3108001	48.8405099	"Paris"	"amenity"	"university"
"1455067351"	NA	2.3106509	48.8403977	"Paris"	"amenity"	"university"
"1455067363"	NA	2.3105383	48.8403129	"Paris"	"amenity"	"university"
"1455067364"	NA	2.3103886	48.8402	"Paris"	"amenity"	"university"
"1455067376"	NA	2.3102654	48.8401072	"Paris"	"amenity"	"university"
"1455067378"	NA	2.3100546	48.8399483	"Paris"	"amenity"	"university"
"1455067388"	NA	2.3099587	48.839876	"Paris"	"amenity"	"university"
"1455067399"	NA	2.3098466	48.8397929	"Paris"	"amenity"	"university"
"1455067402"	NA	2.3097175	48.8396959	"Paris"	"amenity"	"university"
"1455067406"	NA	2.3095989	48.8396053	"Paris"	"amenity"	"university"
"1462634636"	NA	2.3080989	48.8413816	"Paris"	"amenity"	"university"
"1462634667"	NA	2.3081971	48.8412469	"Paris"	"amenity"	"university"
"1462634675"	NA	2.3082753	48.8411398	"Paris"	"amenity"	"university"
"1462634690"	NA	2.3083484	48.8410393	"Paris"	"amenity"	"university"
"1462634697"	NA	2.3084357	48.8409196	"Paris"	"amenity"	"university"
"1462634747"	NA	2.3088768	48.8403135	"Paris"	"amenity"	"university"
"1462634762"	NA	2.3090044	48.8401383	"Paris"	"amenity"	"university"
"1462634781"	NA	2.3091949	48.8398784	"Paris"	"amenity"	"university"
"1462634790"	NA	2.3093418	48.839726	"Paris"	"amenity"	"university"
"1462634793"	NA	2.309467	48.8396141	"Paris"	"amenity"	"university"
"1476062034"	NA	2.3101786	48.8421108	"Paris"	"amenity"	"university"
"1476062035"	NA	2.310004	48.8420563	"Paris"	"amenity"	"university"
"1476062036"	NA	2.3098132	48.8419976	"Paris"	"amenity"	"university"
"1476062038"	NA	2.3096516	48.8419476	"Paris"	"amenity"	"university"
"1476062039"	NA	2.3093601	48.841858	"Paris"	"amenity"	"university"
"1476062040"	NA	2.3090985	48.8417775	"Paris"	"amenity"	"university"
"1476062041"	NA	2.308966	48.8417367	"Paris"	"amenity"	"university"
"1476062042"	NA	2.3086194	48.8416302	"Paris"	"amenity"	"university"
"1476062043"	NA	2.3083921	48.8415605	"Paris"	"amenity"	"university"
"1476062044"	NA	2.3085243	48.8416011	"Paris"	"amenity"	"university"
"1476062045"	NA	2.3081832	48.8414962	"Paris"	"amenity"	"university"
"1511959549"	NA	2.3342151	48.8359418	"Paris"	"amenity"	"university"
"1620828843"	NA	2.3419414	48.8195303	"Paris"	"amenity"	"university"
"1645044695"	NA	2.2153165	48.843587	"Paris"	"amenity"	"university"
"1667422479"	NA	2.3464746	48.8360456	"Paris"	"amenity"	"university"
"1686032460"	NA	2.3475856	48.8398239	"Paris"	"amenity"	"university"
"1702638201"	NA	2.3141294	48.8208075	"Paris"	"amenity"	"university"
"1720378034"	NA	2.2087034	48.7111713	"Paris"	"amenity"	"university"
"1736756554"	NA	2.347547	48.899588	"Paris"	"amenity"	"university"
"1736756622"	NA	2.3470388	48.8995803	"Paris"	"amenity"	"university"
"1736756639"	NA	2.3466529	48.8995744	"Paris"	"amenity"	"university"
"1736756649"	NA	2.3462666	48.8995686	"Paris"	"amenity"	"university"
"1736756745"	NA	2.3475281	48.8995877	"Paris"	"amenity"	"university"
"1750871563"	NA	2.3146913	48.8205023	"Paris"	"amenity"	"university"
"1750871564"	NA	2.3146009	48.820519	"Paris"	"amenity"	"university"
"1750871570"	NA	2.3142127	48.8214105	"Paris"	"amenity"	"university"
"1750871573"	NA	2.3143298	48.8215873	"Paris"	"amenity"	"university"
"1773529801"	NA	2.3407397	48.8196815	"Paris"	"amenity"	"university"
"1773529809"	NA	2.340033	48.8198375	"Paris"	"amenity"	"university"
"1773529811"	NA	2.3392997	48.8199993	"Paris"	"amenity"	"university"
"1773529815"	NA	2.3388844	48.820091	"Paris"	"amenity"	"university"
"1773529821"	NA	2.3383327	48.8202127	"Paris"	"amenity"	"university"
"1773529827"	NA	2.3379461	48.820298	"Paris"	"amenity"	"university"
"1773529838"	NA	2.3376359	48.8203664	"Paris"	"amenity"	"university"
"1773529839"	NA	2.3372373	48.8204544	"Paris"	"amenity"	"university"
"1773529840"	NA	2.3368306	48.8205441	"Paris"	"amenity"	"university"
"1773529844"	NA	2.3364098	48.820637	"Paris"	"amenity"	"university"
"1773529860"	NA	2.3348068	48.8209907	"Paris"	"amenity"	"university"
"1773529862"	NA	2.3345176	48.8210545	"Paris"	"amenity"	"university"
"1773529868"	NA	2.3426659	48.819449	"Paris"	"amenity"	"university"
"1773529888"	NA	2.3413008	48.8196093	"Paris"	"amenity"	"university"
"1786566880"	NA	2.2955416	48.833627	"Paris"	"amenity"	"university"
"1795377400"	NA	2.3384746	48.9566447	"Paris"	"amenity"	"university"
"1813629172"	NA	2.3557518	48.8488905	"Paris"	"amenity"	"university"
"1922057651"	NA	2.3616106	48.9467867	"Paris"	"amenity"	"university"
"1923481546"	NA	2.362098	48.9471204	"Paris"	"amenity"	"university"
"1940432559"	NA	2.3463395	48.8259235	"Paris"	"amenity"	"university"
"1940432562"	NA	2.3462157	48.825942	"Paris"	"amenity"	"university"
"1940432565"	NA	2.3460873	48.8259612	"Paris"	"amenity"	"university"
"1940432567"	NA	2.3459603	48.8259803	"Paris"	"amenity"	"university"
"1940432570"	NA	2.3457992	48.8260044	"Paris"	"amenity"	"university"
"1940432580"	NA	2.345553	48.8260412	"Paris"	"amenity"	"university"
"1940432589"	NA	2.3453966	48.8261144	"Paris"	"amenity"	"university"
"2039633261"	"AgroParisTech"	2.3207191	48.8438948	"Paris"	"amenity"	"university"
"2076413230"	NA	2.3157991	48.8202972	"Paris"	"amenity"	"university"
"2090827729"	NA	2.37421	48.8748647	"Paris"	"amenity"	"university"
"2090827730"	NA	2.374008	48.8750436	"Paris"	"amenity"	"university"
"2116434650"	NA	2.2207531	48.7092473	"Paris"	"amenity"	"university"
"2124098047"	NA	2.3004724	48.8236256	"Paris"	"amenity"	"university"
"2124098063"	NA	2.3022556	48.8243743	"Paris"	"amenity"	"university"
"2124098065"	NA	2.3022105	48.8244708	"Paris"	"amenity"	"university"
"2131604076"	NA	2.3332531	48.8201767	"Paris"	"amenity"	"university"
"2153743179"	NA	2.3814963	48.8304145	"Paris"	"amenity"	"university"
"2153743188"	NA	2.3809328	48.8301517	"Paris"	"amenity"	"university"
"2153743415"	NA	2.3814024	48.8303719	"Paris"	"amenity"	"university"
"2153743480"	NA	2.3812968	48.8302665	"Paris"	"amenity"	"university"
"2153743501"	NA	2.3810992	48.8302223	"Paris"	"amenity"	"university"
"2153743548"	NA	2.3810137	48.830186	"Paris"	"amenity"	"university"
"2176440373"	NA	2.3768504	48.8275732	"Paris"	"amenity"	"university"
"2198721650"	NA	2.3814685	48.8297679	"Paris"	"amenity"	"university"
"2198721661"	NA	2.381395	48.8297365	"Paris"	"amenity"	"university"
"2198721664"	NA	2.380662	48.8294984	"Paris"	"amenity"	"university"
"2198721668"	NA	2.3811881	48.8296477	"Paris"	"amenity"	"university"
"2198721670"	NA	2.3805695	48.8296065	"Paris"	"amenity"	"university"
"2198721678"	NA	2.3809923	48.8295638	"Paris"	"amenity"	"university"
"2198721683"	NA	2.3805639	48.8297311	"Paris"	"amenity"	"university"
"2198721689"	NA	2.380817	48.8294881	"Paris"	"amenity"	"university"
"2198721692"	NA	2.3805727	48.8298581	"Paris"	"amenity"	"university"
"2198721709"	NA	2.3818605	48.8299235	"Paris"	"amenity"	"university"
"2198721716"	NA	2.3805791	48.8299496	"Paris"	"amenity"	"university"
"2198721733"	NA	2.3836613	48.828884	"Paris"	"amenity"	"university"
"2198721736"	NA	2.3835834	48.8289459	"Paris"	"amenity"	"university"
"2198721738"	NA	2.3834881	48.8290217	"Paris"	"amenity"	"university"
"2198721741"	NA	2.3834167	48.8290784	"Paris"	"amenity"	"university"
